\;File name;Slice name;# Boxes;RegMin;RegMax;Scanning type;Color model;Db;R2;StdErr
"";512_10;null;10;1;10;Raster box;Binary;1.3250800833822165;0.9827336209261565;0.06209832149442136
"";512_10;null;10;1;10;Raster box;Binary;1.2903484566924937;0.9803787254111459;0.06453995850193289
"";512_10;null;10;1;10;Raster box;Binary;1.2903044904581422;0.9822589448462212;0.061308958996552955
"";512_10;null;10;1;10;Raster box;Binary;1.3270982359560572;0.9827514137988057;0.06216028420994628
"";512_10;null;10;1;10;Raster box;Binary;1.3255496098272008;0.9779695111179989;0.07033968228161501
"";512_10;null;10;1;10;Raster box;Binary;1.3172148441018183;0.9834123902666578;0.060483329366640755
"";512_10;null;10;1;10;Raster box;Binary;1.3246561981852996;0.9823348774722003;0.06280391651031997
"";512_10;null;10;1;10;Raster box;Binary;1.323722330499628;0.9806077163468455;0.06581406655755712
"";512_10;null;10;1;10;Raster box;Binary;1.3473217192249416;0.9834357197412175;0.061821510638510754
"";512_10;null;10;1;10;Raster box;Binary;1.3254081489644767;0.9824434304258454;0.06264273305853743
"";512_10;null;10;1;10;Raster box;Binary;1.3357154099187531;0.9817044792292969;0.06446900160189722
"";512_10;null;10;1;10;Raster box;Binary;1.3003824099630612;0.9800884315278874;0.0655309097218391
"";512_10;null;10;1;10;Raster box;Binary;1.276108343474417;0.9815673558347993;0.06182673621871404
"";512_10;null;10;1;10;Raster box;Binary;1.2263862106511336;0.978637700591577;0.0640612329359092
"";512_10;null;10;1;10;Raster box;Binary;1.3359409114190204;0.9862304012618237;0.055810216293077315
"";512_10;null;10;1;10;Raster box;Binary;1.3008259447444541;0.980125993961175;0.06549014497833287
"";512_10;null;10;1;10;Raster box;Binary;1.3528026344842394;0.9823883459952085;0.06403949792303122
"";512_10;null;10;1;10;Raster box;Binary;1.37580232925298;0.9818332022450428;0.06616546673451215
"";512_10;null;10;1;10;Raster box;Binary;1.3840397249058092;0.9847592666136968;0.06087534798124534
"";512_10;null;10;1;10;Raster box;Binary;1.3385583135633863;0.9813691161659944;0.06520679250219451
"";512_10;null;10;1;10;Raster box;Binary;1.336851844693149;0.9842721022514641;0.05974699081981745
"";512_10;null;10;1;10;Raster box;Binary;1.3869081203840676;0.9839960501706467;0.06253448974303004
"";512_10;null;10;1;10;Raster box;Binary;1.335778604930542;0.9825899986373334;0.06286410292437364
"";512_10;null;10;1;10;Raster box;Binary;1.3394232564979738;0.9826898079626898;0.0628514872661775
"";512_10;null;10;1;10;Raster box;Binary;1.309823899087176;0.9820913322487829;0.06253506670748595
"";512_10;null;10;1;10;Raster box;Binary;1.3759137190434445;0.9843849127617137;0.061268315557907974
"";512_10;null;10;1;10;Raster box;Binary;1.365346956530799;0.9815501774074944;0.06618169371524069
"";512_10;null;10;1;10;Raster box;Binary;1.3681075088330228;0.9841105233055057;0.06146219869651348
"";512_10;null;10;1;10;Raster box;Binary;1.3625744799914974;0.9819882357131562;0.06524394938622535
"";512_10;null;10;1;10;Raster box;Binary;1.3343261872158072;0.9805763402704532;0.06639598857835832
"";512_10;null;10;1;10;Raster box;Binary;1.3194578379235233;0.977519225635659;0.0707446338657924
"";512_10;null;10;1;10;Raster box;Binary;1.326781369323036;0.9790647872646874;0.0685941919862
"";512_10;null;10;1;10;Raster box;Binary;1.3621467114517116;0.9817743104561554;0.06561679969550642
"";512_10;null;10;1;10;Raster box;Binary;1.4107567658442766;0.9830517546002985;0.06549095580722868
"";512_10;null;10;1;10;Raster box;Binary;1.3549925158269236;0.982120112799726;0.06463860687508212
"";512_10;null;10;1;10;Raster box;Binary;1.3740171067731863;0.9817680789133723;0.06620014014229679
"";512_10;null;10;1;10;Raster box;Binary;1.3768783214606888;0.9821355122591251;0.06565384190812679
"";512_10;null;10;1;10;Raster box;Binary;1.3298445540176387;0.9778861953032865;0.0707039151141236
"";512_10;null;10;1;10;Raster box;Binary;1.3990383935094464;0.9827389420818824;0.06555400975590292
"";512_10;null;10;1;10;Raster box;Binary;1.3878563195576399;0.9809333891366345;0.06840951424087596
"";512_10;null;10;1;10;Raster box;Binary;1.4064421785280505;0.9831745151106507;0.06504971180745617
"";512_10;null;10;1;10;Raster box;Binary;1.4091268828994756;0.9818976313539469;0.06764562333950817
"";512_10;null;10;1;10;Raster box;Binary;1.3460631558560783;0.9835246042686736;0.06159504211951642
"";512_10;null;10;1;10;Raster box;Binary;1.3689157933989018;0.9814052119285409;0.06661977736746182
"";512_10;null;10;1;10;Raster box;Binary;1.3697649794761606;0.9814306076782066;0.06661470543879568
"";512_10;null;10;1;10;Raster box;Binary;1.373783322693203;0.9818264917500718;0.06608079505085226
"";512_10;null;10;1;10;Raster box;Binary;1.3618856370090173;0.9790649746801442;0.0704087500186654
"";512_10;null;10;1;10;Raster box;Binary;1.3907748916456422;0.9823484428653442;0.06591292412839878
"";512_10;null;10;1;10;Raster box;Binary;1.3729944502303109;0.9775329232082477;0.07359213058634306
"";512_10;null;10;1;10;Raster box;Binary;1.3897082990009395;0.9806322945211272;0.0690501534284584
"";512_10;null;10;1;10;Raster box;Binary;1.384498405330778;0.982065487752582;0.06614880863561555
"";512_10;null;10;1;10;Raster box;Binary;1.3665320204906388;0.979702942300949;0.06954151631236932
"";512_10;null;10;1;10;Raster box;Binary;1.3419924757308996;0.9773515648470339;0.07222686776245837
"";512_10;null;10;1;10;Raster box;Binary;1.3822549957218695;0.9812327550380545;0.06758610481530178
"";512_10;null;10;1;10;Raster box;Binary;1.4006036369534327;0.982806064654027;0.06549738892580906
"";512_10;null;10;1;10;Raster box;Binary;1.3441863750057443;0.9779048584517671;0.07143558204530621
"";512_10;null;10;1;10;Raster box;Binary;1.3837696068923213;0.9802755987860926;0.06939794523868481
"";512_10;null;10;1;10;Raster box;Binary;1.3743262248847699;0.9791435709866746;0.07091557485885278
"";512_10;null;10;1;10;Raster box;Binary;1.4000867288341714;0.9804106777247569;0.06997060593005514
"";512_10;null;10;1;10;Raster box;Binary;1.367989541539855;0.9788050497505703;0.0711714614447642
"";512_10;null;10;1;10;Raster box;Binary;1.4071228355419727;0.9828329011219111;0.06574998054336915
"";512_10;null;10;1;10;Raster box;Binary;1.3595603319111043;0.9773984411343812;0.07309486480830535
"";512_10;null;10;1;10;Raster box;Binary;1.3656591215236236;0.9792926819285751;0.07021064923853776
"";512_10;null;10;1;10;Raster box;Binary;1.3558286202335965;0.9772680213300391;0.07310912392680308
"";512_10;null;10;1;10;Raster box;Binary;1.3896302432228083;0.9805433143771115;0.06920784131519345
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;1.287596037848106;0.9686478314343967;0.08190029679688327
"";512_10;null;10;1;10;Raster box;Binary;1.2684343045096294;0.9674050231203444;0.08231787580706544
"";512_10;null;10;1;10;Raster box;Binary;1.2900779348665583;0.9700427271385452;0.08015426930013138
"";512_10;null;10;1;10;Raster box;Binary;1.2558004210073508;0.9735592803817436;0.07316966484552032
"";512_10;null;10;1;10;Raster box;Binary;1.2762857217958716;0.9690933299014101;0.08058351798768719
"";512_10;null;10;1;10;Raster box;Binary;1.286052024088215;0.9718446481758918;0.07739191612225661
"";512_10;null;10;1;10;Raster box;Binary;1.3013300041919829;0.9691725182087718;0.082056110866332
"";512_10;null;10;1;10;Raster box;Binary;1.2730542687284792;0.9674800533448402;0.08251935530207241
"";512_10;null;10;1;10;Raster box;Binary;1.3010492123636694;0.9683309794092783;0.08318674547778164
"";512_10;null;10;1;10;Raster box;Binary;1.3096018963434577;0.9680744359836664;0.08408319682617607
"";512_10;null;10;1;10;Raster box;Binary;1.379166276615669;0.9849658649497763;0.060242123128197114
"";512_10;null;10;1;10;Raster box;Binary;1.3871644390545959;0.984025622936692;0.06248729363157542
"";512_10;null;10;1;10;Raster box;Binary;1.375999183039638;0.9854033684508678;0.059209648666551234
"";512_10;null;10;1;10;Raster box;Binary;1.4274020259013316;0.9830215804521468;0.06632365015535052
"";512_10;null;10;1;10;Raster box;Binary;1.3694739765997865;0.9852850221977405;0.059170829243001384
"";512_10;null;10;1;10;Raster box;Binary;1.3779405827788522;0.9835552168254087;0.06299414710439538
"";512_10;null;10;1;10;Raster box;Binary;1.3414564079973827;0.9845071058212258;0.05949608934029398
"";512_10;null;10;1;10;Raster box;Binary;1.4181430041606415;0.9829759935488789;0.06598336582455604
"";512_10;null;10;1;10;Raster box;Binary;1.36111380060208;0.9841957120742588;0.06098122947998651
"";512_10;null;10;1;10;Raster box;Binary;1.3450360088141162;0.9841224481612311;0.06040266749232192
"";512_10;null;10;1;10;Raster box;Binary;1.4145501216229628;0.9894777002061771;0.05157338974000966
"";512_10;null;10;1;10;Raster box;Binary;1.3409649625313353;0.9895962261105791;0.0486114834331069
"";512_10;null;10;1;10;Raster box;Binary;1.3920433673099588;0.98964714486469;0.050338196575709745
"";512_10;null;10;1;10;Raster box;Binary;1.4138338701495239;0.9894108752427094;0.05171244603683774
"";512_10;null;10;1;10;Raster box;Binary;1.4453490054069327;0.9902279135589692;0.05076376233499129
"";512_10;null;10;1;10;Raster box;Binary;1.4291486139011698;0.9892068207531091;0.05277928987194003
"";512_10;null;10;1;10;Raster box;Binary;1.4079525663065484;0.9899735801469467;0.050096129307623166
"";512_10;null;10;1;10;Raster box;Binary;1.4372258761958665;0.9889362478939502;0.053746118420747724
"";512_10;null;10;1;10;Raster box;Binary;1.4058377132488928;0.9906335188884838;0.048330570054247034
"";512_10;null;10;1;10;Raster box;Binary;1.4067603845780918;0.9910188517319718;0.04734783345797382
"";512_10;null;10;1;10;Raster box;Binary;1.4215093650176926;0.9908761844772295;0.04822622680896893
"";512_10;null;10;1;10;Raster box;Binary;1.4740916069893113;0.9915363989280715;0.04815071512955646
"";512_10;null;10;1;10;Raster box;Binary;1.4296968435783233;0.9908548503229742;0.04856119372785801
"";512_10;null;10;1;10;Raster box;Binary;1.452857980519627;0.991330927014313;0.04803470986256458
"";512_10;null;10;1;10;Raster box;Binary;1.4183085642259143;0.9912369569916499;0.0471481287187832
"";512_10;null;10;1;10;Raster box;Binary;1.417842096367794;0.9912977268298451;0.046967470790069465
"";512_10;null;10;1;10;Raster box;Binary;1.4706062775525357;0.9904172144597;0.05114323747754459
"";512_10;null;10;1;10;Raster box;Binary;1.4374069428304936;0.9905022756102394;0.04976417255558128
"";512_10;null;10;1;10;Raster box;Binary;1.470443622190016;0.9896440882194522;0.05318118843518373
"";512_10;null;10;1;10;Raster box;Binary;1.4335725446550585;0.9915739424971848;0.046722313377164607
"";512_10;null;10;1;10;Raster box;Binary;1.4638388454897562;0.9930964888263726;0.04315067235419043
"";512_10;null;10;1;10;Raster box;Binary;1.4561833525989663;0.9917132356322219;0.047062013983714714
"";512_10;null;10;1;10;Raster box;Binary;1.4598262508414366;0.9929950883845897;0.043349486286473726
"";512_10;null;10;1;10;Raster box;Binary;1.4733260390908964;0.9917382835113842;0.047543426175888484
"";512_10;null;10;1;10;Raster box;Binary;1.4869854053220721;0.9923482668139594;0.04616465174074896
"";512_10;null;10;1;10;Raster box;Binary;1.4879902634722892;0.9915274670485187;0.048630569390711316
"";512_10;null;10;1;10;Raster box;Binary;1.4282214202810173;0.992398755089021;0.04419262573322891
"";512_10;null;10;1;10;Raster box;Binary;1.5032670120861156;0.9918455783213449;0.04819097199503995
"";512_10;null;10;1;10;Raster box;Binary;1.4290235911764093;0.990571676272223;0.049291120973220574
"";512_10;null;10;1;10;Raster box;Binary;1.444813561192311;0.9924894661925475;0.04443644072377525
"";512_10;null;10;1;10;Raster box;Binary;1.4684830420366162;0.9924772114119251;0.04520152622104012
"";512_10;null;10;1;10;Raster box;Binary;1.4869057552500273;0.9907659710150915;0.050751458172173546
"";512_10;null;10;1;10;Raster box;Binary;1.4601572049964573;0.9923871790358244;0.04521545005882279
"";512_10;null;10;1;10;Raster box;Binary;1.4477242322536827;0.9919124719351804;0.046218098642597585
"";512_10;null;10;1;10;Raster box;Binary;1.4565286639264776;0.9913168041393631;0.04819562392139325
"";512_10;null;10;1;10;Raster box;Binary;1.5037080281577453;0.9929534793020018;0.04478591380348889
"";512_10;null;10;1;10;Raster box;Binary;1.4500317499398474;0.992257706793592;0.045285074336134164
"";512_10;null;10;1;10;Raster box;Binary;1.5066140444027338;0.9905002498373403;0.05216579318098888
"";512_10;null;10;1;10;Raster box;Binary;1.4324560277884084;0.9898977589130014;0.051162292887354854
"";512_10;null;10;1;10;Raster box;Binary;1.477331962697729;0.9922942837727342;0.046027709303264906
"";512_10;null;10;1;10;Raster box;Binary;1.5051615939626752;0.9927544204935781;0.0454625491045186
"";512_10;null;10;1;10;Raster box;Binary;1.5303715567752445;0.9923528026412217;0.04749741682263767
"";512_10;null;10;1;10;Raster box;Binary;1.479684571640832;0.9905630674751772;0.05106208111304952
"";512_10;null;10;1;10;Raster box;Binary;1.4746329901628197;0.9918823239211665;0.04716553179167143
"";512_10;null;10;1;10;Raster box;Binary;1.4886092064935033;0.9906326875369719;0.0511784211265307
"";512_10;null;10;1;10;Raster box;Binary;1.5194524621517342;0.9920867686480649;0.0479782304855524
"";512_10;null;10;1;10;Raster box;Binary;1.4696732944427588;0.9918542895842639;0.04708866244956398
"";512_10;null;10;1;10;Raster box;Binary;1.5381184642108825;0.9925045066952807;0.04725836134977714
"";512_10;null;10;1;10;Raster box;Binary;1.4804420599175239;0.9914401049083076;0.04863482990248841
"";512_10;null;10;1;10;Raster box;Binary;1.5073696560210137;0.9908476413236436;0.05121979675740668
"";512_10;null;10;1;10;Raster box;Binary;1.5113253882121702;0.9921787836737895;0.04744114535848904
"";512_10;null;10;1;10;Raster box;Binary;1.5353924966650545;0.9918664569081937;0.04915726419940123
"";512_10;null;10;1;10;Raster box;Binary;1.4921488801608285;0.9915416659359965;0.04872525228004014
"";512_10;null;10;1;10;Raster box;Binary;1.542204244847292;0.9929631279671238;0.04590079064404447
"";512_10;null;10;1;10;Raster box;Binary;1.550481158444444;0.9915559824251108;0.050586827535073604
"";512_10;null;10;1;10;Raster box;Binary;1.4698674016791655;0.9902138712717962;0.051662346043208816
"";512_10;null;10;1;10;Raster box;Binary;1.4944022773716648;0.9917461203568959;0.04820047720976671
"";512_10;null;10;1;10;Raster box;Binary;1.5480038250980457;0.9925676923463965;0.04735968528899522
"";512_10;null;10;1;10;Raster box;Binary;1.5163231768339114;0.9915516730363565;0.04948510094764446
"";512_10;null;10;1;10;Raster box;Binary;1.5352455754569554;0.9922625178256258;0.047931321004496735
"";512_10;null;10;1;10;Raster box;Binary;1.5011702082616303;0.98983449115145;0.05378587192453098
"";512_10;null;10;1;10;Raster box;Binary;1.5564277216379803;0.9911148434304394;0.05210201460751034
"";512_10;null;10;1;10;Raster box;Binary;1.5514060683913204;0.9918343548049638;0.04976868565127953
"";512_10;null;10;1;10;Raster box;Binary;1.4839493744493237;0.9917687067126004;0.04779725208024619
"";512_10;null;10;1;10;Raster box;Binary;1.5171692265374854;0.9910771989977645;0.05089626264970011
"";512_10;null;10;1;10;Raster box;Binary;1.510916769619599;0.9909387919709234;0.05108168134468377
"";512_10;null;10;1;10;Raster box;Binary;1.504251876612722;0.9900798888728343;0.053235178868104825
"";512_10;null;10;1;10;Raster box;Binary;1.5372907267178333;0.9912146608808076;0.051168940020048875
"";512_10;null;10;1;10;Raster box;Binary;1.5288890119233614;0.9906254830067148;0.052583642714383004
"";512_10;null;10;1;10;Raster box;Binary;1.562676819713783;0.992235934337559;0.04887213375798674
"";512_10;null;10;1;10;Raster box;Binary;1.497282249735609;0.9896598525853656;0.05411019155869108
"";512_10;null;10;1;10;Raster box;Binary;1.5619734137487984;0.9910967390299551;0.05234138040549861
"";512_10;null;10;1;10;Raster box;Binary;1.558212684663531;0.9908612699037509;0.052907621842549615
"";512_10;null;10;1;10;Raster box;Binary;1.5610422889302464;0.9918578464287511;0.05000513486555272
"";512_10;null;10;1;10;Raster box;Binary;1.5437764451402085;0.9910851078587023;0.051765687715605635
"";512_10;null;10;1;10;Raster box;Binary;1.566819910136646;0.991417796192192;0.051540086713785696
"";512_10;null;10;1;10;Raster box;Binary;1.5405050606897575;0.9902954757958464;0.053916645254265254
"";512_10;null;10;1;10;Raster box;Binary;1.5520342071486575;0.9913814744599916;0.05116257359455155
"";512_10;null;10;1;10;Raster box;Binary;1.491738618595154;0.9889152491412476;0.05583816925554521
"";512_10;null;10;1;10;Raster box;Binary;1.5507654657494994;0.9905800889196884;0.05346625090366956
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;1.3854643009782328;0.9717455327777926;0.08352522057583332
"";512_10;null;10;1;10;Raster box;Binary;1.3856832887296668;0.9735481492233669;0.08075479150712807
"";512_10;null;10;1;10;Raster box;Binary;1.352130814854212;0.9755126290460302;0.0757405316016334
"";512_10;null;10;1;10;Raster box;Binary;1.3871526640692982;0.9735227444818284;0.08088028983490755
"";512_10;null;10;1;10;Raster box;Binary;1.3920165289855286;0.9731311992700893;0.08177825544336624
"";512_10;null;10;1;10;Raster box;Binary;1.351434109157422;0.9754372468425624;0.07582086537455845
"";512_10;null;10;1;10;Raster box;Binary;1.3520017030096991;0.9754757382451749;0.07579175795893174
"";512_10;null;10;1;10;Raster box;Binary;1.3913054309664918;0.9733024696633173;0.08146838715141834
"";512_10;null;10;1;10;Raster box;Binary;1.3814590871469212;0.9742146214821498;0.07946071486451053
"";512_10;null;10;1;10;Raster box;Binary;1.3627189445731873;0.9750442959495822;0.07707863949708595
"";512_10;null;10;1;10;Raster box;Binary;1.496628233880347;0.9856233332828238;0.06390613533356197
"";512_10;null;10;1;10;Raster box;Binary;1.4911490327288988;0.9878491982797654;0.05847001412880749
"";512_10;null;10;1;10;Raster box;Binary;1.4606665650297834;0.988341449094658;0.056088635763784804
"";512_10;null;10;1;10;Raster box;Binary;1.4807746770905614;0.9875364023233527;0.05881514058651672
"";512_10;null;10;1;10;Raster box;Binary;1.418332382082026;0.9883878070327162;0.05435336764311124
"";512_10;null;10;1;10;Raster box;Binary;1.4321873992724188;0.9895379239827672;0.05206520334903031
"";512_10;null;10;1;10;Raster box;Binary;1.4371136316660997;0.9886326076166434;0.054482756960714245
"";512_10;null;10;1;10;Raster box;Binary;1.4597091433924696;0.9882699851854122;0.05622543348200578
"";512_10;null;10;1;10;Raster box;Binary;1.444551417372518;0.9909238774125926;0.048878519295974775
"";512_10;null;10;1;10;Raster box;Binary;1.4579078347958834;0.9882098485705072;0.05630152766785841
"";512_10;null;10;1;10;Raster box;Binary;1.5228206367517507;0.9917633448833599;0.04906538087817394
"";512_10;null;10;1;10;Raster box;Binary;1.5067559633841576;0.9918180050498167;0.04838508797471836
"";512_10;null;10;1;10;Raster box;Binary;1.5045321720814813;0.9919618014616277;0.04788377434170717
"";512_10;null;10;1;10;Raster box;Binary;1.4970145752665553;0.9921690171626184;0.04702148502413008
"";512_10;null;10;1;10;Raster box;Binary;1.526730766815743;0.9915616252230851;0.049795146427312996
"";512_10;null;10;1;10;Raster box;Binary;1.5134181361012617;0.9924054562937801;0.04680801365076708
"";512_10;null;10;1;10;Raster box;Binary;1.4863808675454002;0.9927405548841756;0.044938538510451376
"";512_10;null;10;1;10;Raster box;Binary;1.478572915383243;0.9928957942220225;0.04421846717277485
"";512_10;null;10;1;10;Raster box;Binary;1.527540700124794;0.9922753144708512;0.04765100970419295
"";512_10;null;10;1;10;Raster box;Binary;1.5005354556098396;0.9930927880473911;0.04424434250050634
"";512_10;null;10;1;10;Raster box;Binary;1.5483998582533014;0.994538512504379;0.04056792536232127
"";512_10;null;10;1;10;Raster box;Binary;1.4803004469702687;0.9941762112723986;0.04005677665725944
"";512_10;null;10;1;10;Raster box;Binary;1.5412855957347398;0.9946250824876859;0.04005846692755943
"";512_10;null;10;1;10;Raster box;Binary;1.5158995787696004;0.9942198352993147;0.04086526634455503
"";512_10;null;10;1;10;Raster box;Binary;1.5207247518952962;0.9949004035223286;0.0384931741016616
"";512_10;null;10;1;10;Raster box;Binary;1.5612125083813408;0.9947884584925566;0.03995165366922778
"";512_10;null;10;1;10;Raster box;Binary;1.5245719074057122;0.9938142097481444;0.042525351628479716
"";512_10;null;10;1;10;Raster box;Binary;1.49480892898574;0.9939492151186934;0.04123485282884227
"";512_10;null;10;1;10;Raster box;Binary;1.555357535081509;0.9940788432384081;0.04244026706416353
"";512_10;null;10;1;10;Raster box;Binary;1.567960159622212;0.9939881333249707;0.04311258866202149
"";512_10;null;10;1;10;Raster box;Binary;1.5777723842015268;0.99538233645868;0.03799404517350749
"";512_10;null;10;1;10;Raster box;Binary;1.5509274289137347;0.9948093530794618;0.03960839983856103
"";512_10;null;10;1;10;Raster box;Binary;1.5806905580339492;0.9946342467322449;0.0410473865039333
"";512_10;null;10;1;10;Raster box;Binary;1.5760726031336827;0.9947277929766898;0.04056722751270452
"";512_10;null;10;1;10;Raster box;Binary;1.6121366719577244;0.9952678828723294;0.03930199640866986
"";512_10;null;10;1;10;Raster box;Binary;1.5714947780070596;0.9951276175429654;0.03887758186201858
"";512_10;null;10;1;10;Raster box;Binary;1.5579277702894572;0.9949630320613524;0.039190738392736894
"";512_10;null;10;1;10;Raster box;Binary;1.573524318716673;0.9948740727810786;0.03993287944780548
"";512_10;null;10;1;10;Raster box;Binary;1.6033443519729484;0.9944933503785708;0.042181749955063116
"";512_10;null;10;1;10;Raster box;Binary;1.560436750956555;0.9944912390925483;0.04106082372689441
"";512_10;null;10;1;10;Raster box;Binary;1.5839467470558326;0.9961862580529861;0.034649818285527795
"";512_10;null;10;1;10;Raster box;Binary;1.5631310138994747;0.9960242254494556;0.03491614677171248
"";512_10;null;10;1;10;Raster box;Binary;1.5702119610783905;0.9960031687299923;0.03516744646168724
"";512_10;null;10;1;10;Raster box;Binary;1.5827471506201332;0.9957273840171806;0.03665584637329171
"";512_10;null;10;1;10;Raster box;Binary;1.605081571455221;0.9957930538697177;0.03688510670576442
"";512_10;null;10;1;10;Raster box;Binary;1.5461530554134801;0.9953351034381982;0.037423451404332946
"";512_10;null;10;1;10;Raster box;Binary;1.5682927899412626;0.995309371942141;0.038064366311741364
"";512_10;null;10;1;10;Raster box;Binary;1.595756198521159;0.9959927926386205;0.03578609882803054
"";512_10;null;10;1;10;Raster box;Binary;1.5642163701995173;0.9956716043192895;0.03646340740580046
"";512_10;null;10;1;10;Raster box;Binary;1.5893972141518664;0.9950116653023309;0.03978791307017109
"";512_10;null;10;1;10;Raster box;Binary;1.5923981436793941;0.9953117466504864;0.03863960166327155
"";512_10;null;10;1;10;Raster box;Binary;1.5877380749531718;0.9953362126811411;0.038425394254266186
"";512_10;null;10;1;10;Raster box;Binary;1.6148592448848584;0.9955513554490715;0.0381655653521028
"";512_10;null;10;1;10;Raster box;Binary;1.5847532228010117;0.9948761825642384;0.040209526298219785
"";512_10;null;10;1;10;Raster box;Binary;1.5749976973497444;0.9956347686099409;0.03687130740393608
"";512_10;null;10;1;10;Raster box;Binary;1.5580984970278267;0.9948346955871865;0.039693775971194924
"";512_10;null;10;1;10;Raster box;Binary;1.5785564643360914;0.9953600309735796;0.0381050529574874
"";512_10;null;10;1;10;Raster box;Binary;1.6252830800310727;0.9953138933994355;0.03942848312388801
"";512_10;null;10;1;10;Raster box;Binary;1.599152198731366;0.9948284034777443;0.04076458592247615
"";512_10;null;10;1;10;Raster box;Binary;1.6005963698410097;0.9957056175885772;0.03716393682207942
"";512_10;null;10;1;10;Raster box;Binary;1.6441374488278566;0.9953649829776801;0.039666841021352775
"";512_10;null;10;1;10;Raster box;Binary;1.5946663813259148;0.9953954743590826;0.03834594649880135
"";512_10;null;10;1;10;Raster box;Binary;1.6046863795404351;0.9954602774323354;0.0383131501824115
"";512_10;null;10;1;10;Raster box;Binary;1.5939938489098353;0.995407206723945;0.038280685513981644
"";512_10;null;10;1;10;Raster box;Binary;1.6092312946134453;0.9955336604966808;0.038108457289622144
"";512_10;null;10;1;10;Raster box;Binary;1.614318637845986;0.9953632070213018;0.038954921077929056
"";512_10;null;10;1;10;Raster box;Binary;1.639610544443681;0.9951307857425623;0.040549459589459644
"";512_10;null;10;1;10;Raster box;Binary;1.6233231070528804;0.9957027624746868;0.03770420611366038
"";512_10;null;10;1;10;Raster box;Binary;1.5679692651427077;0.9939837069872587;0.043128803411162674
"";512_10;null;10;1;10;Raster box;Binary;1.5586074880619378;0.9940384356843556;0.04267468195644963
"";512_10;null;10;1;10;Raster box;Binary;1.6027748417704522;0.9946517628644514;0.041552515732371086
"";512_10;null;10;1;10;Raster box;Binary;1.594958229825967;0.9951605302169626;0.03932390517797286
"";512_10;null;10;1;10;Raster box;Binary;1.6344074703400187;0.9953049366302668;0.039687888622968515
"";512_10;null;10;1;10;Raster box;Binary;1.583944074289891;0.9945064452195158;0.04162150489123867
"";512_10;null;10;1;10;Raster box;Binary;1.6362123265732975;0.9952380840272459;0.04001492776655584
"";512_10;null;10;1;10;Raster box;Binary;1.591390253344699;0.9939940994094231;0.04373497342170326
"";512_10;null;10;1;10;Raster box;Binary;1.6220193399634413;0.9958443508470051;0.03704543850434965
"";512_10;null;10;1;10;Raster box;Binary;1.617134420085434;0.9949139011520229;0.040879048275471404
"";512_10;null;10;1;10;Raster box;Binary;1.616859242689735;0.9949924485688947;0.04055365825112595
"";512_10;null;10;1;10;Raster box;Binary;1.60858255578001;0.9945229087100838;0.04220519928552992
"";512_10;null;10;1;10;Raster box;Binary;1.6229595318487533;0.9943429513257394;0.043280229542403514
"";512_10;null;10;1;10;Raster box;Binary;1.617008368533491;0.9944722694045945;0.0426230348987503
"";512_10;null;10;1;10;Raster box;Binary;1.620691563706278;0.994474722873157;0.04271058660526867
"";512_10;null;10;1;10;Raster box;Binary;1.601986379660458;0.9945671458570036;0.041861115223813576
"";512_10;null;10;1;10;Raster box;Binary;1.5827621708522928;0.993227039982659;0.04620996685163222
"";512_10;null;10;1;10;Raster box;Binary;1.5954768425466876;0.9933378434496924;0.046196006926291944
"";512_10;null;10;1;10;Raster box;Binary;1.6457739101400666;0.9951939549899337;0.040435724791765146
"";512_10;null;10;1;10;Raster box;Binary;1.6237781074374729;0.9940997458661395;0.04422848524958698
"";512_10;null;10;1;10;Raster box;Binary;1.5957539867869996;0.9939774364611044;0.043916060727960234
"";512_10;null;10;1;10;Raster box;Binary;1.560367840391371;0.9923675360859332;0.04838136341671112
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
